,molecule_chembl_id,standard_value,standard_units,target_chembl_id,smiles
1763,CHEMBL538337,32.0,nM,CHEMBL1862,Cc1ccc(NC(O)c2ccc(CN3CC[C@@H](CN(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1.Cl
1764,CHEMBL538337,7.6,nM,CHEMBL3905,Cc1ccc(NC(O)c2ccc(CN3CC[C@@H](CN(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1.Cl
1765,CHEMBL398606,1100.0,nM,CHEMBL1862,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1766,CHEMBL398606,2550.0,nM,CHEMBL258,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1767,CHEMBL398606,6340.0,nM,CHEMBL2828,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1768,CHEMBL398606,2130.0,nM,CHEMBL2493,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1769,CHEMBL398606,3300.0,nM,CHEMBL308,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1770,CHEMBL398606,26890.0,nM,CHEMBL4282,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1771,CHEMBL398606,290.0,nM,CHEMBL2343,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1772,CHEMBL398606,3.5,nM,CHEMBL4630,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1773,CHEMBL398606,10050.0,nM,CHEMBL4722,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1774,CHEMBL398606,1040.0,nM,CHEMBL3835,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1775,CHEMBL398606,1720.0,nM,CHEMBL4523,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1776,CHEMBL398606,14370.0,nM,CHEMBL4482,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1777,CHEMBL398606,1850.0,nM,CHEMBL5941,CC(C)NCc1ccc(Nc2cc(-c3ccc(-c4ccc(O)cc4O)cc3)[nH]n2)cc1
1778,CHEMBL1421,4.2,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1779,CHEMBL1421,14.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1780,CHEMBL1421,3.1,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1781,CHEMBL1421,1648.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1782,CHEMBL1421,0.17,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1783,CHEMBL1421,0.22,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1784,CHEMBL1421,0.3,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1785,CHEMBL1421,0.24,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1786,CHEMBL1421,0.25,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1787,CHEMBL1421,0.21,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1788,CHEMBL1421,1450.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1789,CHEMBL1421,0.26,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1790,CHEMBL1421,4.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1791,CHEMBL1421,80.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1792,CHEMBL1421,3.1,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1793,CHEMBL1421,1.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1794,CHEMBL1421,1.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1795,CHEMBL1421,5780.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1796,CHEMBL1421,2470.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1797,CHEMBL1421,2450.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1798,CHEMBL1421,8880.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1799,CHEMBL1421,5230000.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1800,CHEMBL1421,4210.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1801,CHEMBL1421,3190.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1802,CHEMBL1421,2480.0,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1803,CHEMBL1421,710.0,nM,CHEMBL1824,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1804,CHEMBL1421,710.0,nM,CHEMBL1824,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1805,CHEMBL1421,0.4,nM,CHEMBL258,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1806,CHEMBL1421,0.4,nM,CHEMBL258,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1807,CHEMBL1421,4.0,nM,CHEMBL258,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1808,CHEMBL1421,3.0,nM,CHEMBL258,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1809,CHEMBL1421,2.3,nM,CHEMBL258,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1810,CHEMBL1421,0.5,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1811,CHEMBL1421,0.5,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1812,CHEMBL1421,1.5,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1813,CHEMBL1421,14.0,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1814,CHEMBL1421,0.6,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1815,CHEMBL1421,0.6,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1816,CHEMBL1421,0.4,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1817,CHEMBL1421,0.6,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1818,CHEMBL1421,0.3,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1819,CHEMBL1421,0.9,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1820,CHEMBL1421,1.0,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1821,CHEMBL1421,1.0,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1822,CHEMBL1421,6485.0,nM,CHEMBL2185,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1823,CHEMBL1421,1.3,nM,CHEMBL2634,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1824,CHEMBL1421,164.0,nM,CHEMBL1906,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1825,CHEMBL1421,4820.0,nM,CHEMBL2599,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1826,CHEMBL1421,228.0,nM,CHEMBL2959,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1827,CHEMBL1421,30000.0,nM,CHEMBL3130,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1828,CHEMBL1421,38000.0,nM,CHEMBL4005,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1829,CHEMBL1421,35000.0,nM,CHEMBL2842,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1830,CHEMBL1421,0.2,nM,CHEMBL1841,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1831,CHEMBL1421,1.6,nM,CHEMBL1841,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1832,CHEMBL1421,8.0,nM,CHEMBL3343,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1833,CHEMBL1421,1.2,nM,CHEMBL3905,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1834,CHEMBL1421,25700.0,nM,CHEMBL1974,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1835,CHEMBL1421,0.4,nM,CHEMBL3655,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1836,CHEMBL1421,480.0,nM,CHEMBL3655,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1837,CHEMBL1421,0.5,nM,CHEMBL2073,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1838,CHEMBL1421,0.5,nM,CHEMBL2073,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1839,CHEMBL1421,0.5,nM,CHEMBL2073,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1840,CHEMBL1421,2633.0,nM,CHEMBL4722,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1841,CHEMBL1421,109.0,nM,CHEMBL5014,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1842,CHEMBL1421,114.0,nM,CHEMBL3836,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1843,CHEMBL1421,9.0,nM,CHEMBL4601,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1844,CHEMBL1421,5.3,nM,CHEMBL4601,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1845,CHEMBL1421,6.0,nM,CHEMBL3984,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1846,CHEMBL1421,202.0,nM,CHEMBL3984,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1847,CHEMBL1421,2100.0,nM,CHEMBL2041,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1848,CHEMBL1421,433.0,nM,CHEMBL2041,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1849,CHEMBL1421,5.0,nM,CHEMBL5251,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1850,CHEMBL1421,1.3,nM,CHEMBL5251,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1851,CHEMBL1421,5.0,nM,CHEMBL5251,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1852,CHEMBL1421,3.0,nM,CHEMBL5251,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1853,CHEMBL1421,297.0,nM,CHEMBL4246,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1854,CHEMBL1421,0.3,nM,CHEMBL4367,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1855,CHEMBL1421,1.0,nM,CHEMBL6082,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1856,CHEMBL1421,3.0,nM,CHEMBL5699,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1857,CHEMBL1421,5.0,nM,CHEMBL6149,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1858,CHEMBL1421,100.0,nM,CHEMBL2094115,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1859,CHEMBL1421,100.0,nM,CHEMBL2094115,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1860,CHEMBL1421,100.0,nM,CHEMBL2094115,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1861,CHEMBL1421,1700.0,nM,CHEMBL2111289,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
1862,CHEMBL240158,9.1,nM,CHEMBL1862,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCF)CC2)n1
1863,CHEMBL240158,3.5,nM,CHEMBL267,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCF)CC2)n1
1864,CHEMBL381743,1000.0,nM,CHEMBL1862,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1
1865,CHEMBL381743,1000.0,nM,CHEMBL267,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1
1866,CHEMBL381743,400.0,nM,CHEMBL1906,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1
1867,CHEMBL381743,2.0,nM,CHEMBL4179,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1
1868,CHEMBL381743,1000.0,nM,CHEMBL3905,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1
1869,CHEMBL253292,250.0,nM,CHEMBL1862,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1
1870,CHEMBL253292,66.0,nM,CHEMBL267,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1
1871,CHEMBL253292,300.0,nM,CHEMBL4128,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1
1872,CHEMBL272888,2.0,nM,CHEMBL1862,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
1873,CHEMBL272888,0.6,nM,CHEMBL258,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
1874,CHEMBL272888,5.0,nM,CHEMBL260,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
1875,CHEMBL272888,3.0,nM,CHEMBL267,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
1876,CHEMBL272888,4290.0,nM,CHEMBL4179,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
1877,CHEMBL272888,3.0,nM,CHEMBL1841,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
1878,CHEMBL272888,0.9,nM,CHEMBL3905,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
1879,CHEMBL272888,9950.0,nM,CHEMBL4128,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1
1880,CHEMBL272198,466.0,nM,CHEMBL1862,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC
1881,CHEMBL272198,330.0,nM,CHEMBL258,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC
1882,CHEMBL272198,118.0,nM,CHEMBL2185,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC
1883,CHEMBL272198,27.0,nM,CHEMBL3905,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC
1884,CHEMBL272198,25000.0,nM,CHEMBL4128,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC
1885,CHEMBL272198,2000.0,nM,CHEMBL4722,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC
1886,CHEMBL272198,396.0,nM,CHEMBL4454,COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC
1887,CHEMBL271984,110.0,nM,CHEMBL1862,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC
1888,CHEMBL271984,300.0,nM,CHEMBL258,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC
1889,CHEMBL271984,220.0,nM,CHEMBL2185,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC
1890,CHEMBL271984,88.0,nM,CHEMBL3905,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC
1891,CHEMBL271984,25000.0,nM,CHEMBL4128,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC
1892,CHEMBL271984,5000.0,nM,CHEMBL4722,COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC
1893,CHEMBL509032,1048.0,nM,CHEMBL1862,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1894,CHEMBL509032,1505.0,nM,CHEMBL2971,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1895,CHEMBL509032,1308.0,nM,CHEMBL3905,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1896,CHEMBL509032,1598.0,nM,CHEMBL2803,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1897,CHEMBL509032,554.0,nM,CHEMBL1974,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1898,CHEMBL509032,3000.0,nM,CHEMBL1974,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1899,CHEMBL509032,3.0,nM,CHEMBL1974,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1900,CHEMBL509032,536.0,nM,CHEMBL1974,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1901,CHEMBL509032,120.0,nM,CHEMBL1974,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1902,CHEMBL509032,218.0,nM,CHEMBL1974,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1903,CHEMBL509032,2309.0,nM,CHEMBL3553,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1904,CHEMBL509032,1167.0,nM,CHEMBL4128,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1905,CHEMBL509032,12000.0,nM,CHEMBL4128,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1906,CHEMBL509032,12.0,nM,CHEMBL4128,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1907,CHEMBL509032,1578.0,nM,CHEMBL3834,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1908,CHEMBL509032,600000.0,nM,CHEMBL3834,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1909,CHEMBL509032,569.0,nM,CHEMBL5455,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1910,CHEMBL509032,1385.0,nM,CHEMBL2041,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1911,CHEMBL509032,2018.0,nM,CHEMBL4898,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1912,CHEMBL509032,422000.0,nM,CHEMBL4898,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1913,CHEMBL509032,4.0,nM,CHEMBL4247,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1914,CHEMBL509032,3.7,nM,CHEMBL4247,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1915,CHEMBL509032,56.0,nM,CHEMBL4247,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1916,CHEMBL509032,1.6,nM,CHEMBL4247,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
1917,CHEMBL509032,3.0,nM,CHEMBL4247,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
